SiteId,SiteCity,Latitude,Longitude,
51688,Järfälla,59.41380942,17.85552935,
51688,Järfälla,59.41380942,17.85552935,
51688,Järfälla,59.41380942,17.85552935,
51688,Järfälla,59.41380942,17.85552935,
51688,Järfälla,59.41380942,17.85552935,
51688,Järfälla,59.41380942,17.85552935,
51688,Järfälla,59.41380942,17.85552935,
51688,Järfälla,59.41380942,17.85552935,
51688,Järfälla,59.41380942,17.85552935,
51688,Järfälla,59.41380942,17.85552935,
51688,Järfälla,59.41380942,17.85552935,
48301,Unterpremstetten,46.97649639,15.39421529,
48301,Unterpremstetten,46.97649639,15.39421529,
48301,Unterpremstetten,46.97649639,15.39421529,
48301,Unterpremstetten,46.97649639,15.39421529,
48301,Unterpremstetten,46.97649639,15.39421529,
48301,Unterpremstetten,46.97649639,15.39421529,
48301,Unterpremstetten,46.97649639,15.39421529,
48301,Unterpremstetten,46.97649639,15.39421529,
48301,Unterpremstetten,46.97649639,15.39421529,
48301,Unterpremstetten,46.97649639,15.39421529,
48301,Unterpremstetten,46.97649639,15.39421529,
48301,Unterpremstetten,46.97649639,15.39421529,
48301,Unterpremstetten,46.97649639,15.39421529,
48301,Unterpremstetten,46.97649639,15.39421529,
48301,Unterpremstetten,46.97649639,15.39421529,
48301,Unterpremstetten,46.97649639,15.39421529,
48301,Unterpremstetten,46.97649639,15.39421529,
48301,Unterpremstetten,46.97649639,15.39421529,
48301,Unterpremstetten,46.97649639,15.39421529,
48301,Unterpremstetten,46.97649639,15.39421529,
48301,Unterpremstetten,46.97649639,15.39421529,
48301,Unterpremstetten,46.97649639,15.39421529,
48301,Unterpremstetten,46.97649639,15.39421529,
48301,Unterpremstetten,46.97649639,15.39421529,
48301,Unterpremstetten,46.97649639,15.39421529,
48301,Unterpremstetten,46.97649639,15.39421529,
48301,Unterpremstetten,46.97649639,15.39421529,
48301,Unterpremstetten,46.97649639,15.39421529,
48301,Unterpremstetten,46.97649639,15.39421529,
48301,Unterpremstetten,46.97649639,15.39421529,
48301,Unterpremstetten,46.97649639,15.39421529,
48301,Unterpremstetten,46.97649639,15.39421529,
48301,Unterpremstetten,46.97649639,15.39421529,
48301,Unterpremstetten,46.97649639,15.39421529,
48301,Unterpremstetten,46.97649639,15.39421529,
48301,Unterpremstetten,46.97649639,15.39421529,
48301,Unterpremstetten,46.97649639,15.39421529,
48301,Unterpremstetten,46.97649639,15.39421529,
48301,Unterpremstetten,46.97649639,15.39421529,
48301,Unterpremstetten,46.97649639,15.39421529,
48301,Unterpremstetten,46.97649639,15.39421529,
48301,Unterpremstetten,46.97649639,15.39421529,
48301,Unterpremstetten,46.97649639,15.39421529,
48301,Unterpremstetten,46.97649639,15.39421529,
48301,Unterpremstetten,46.97649639,15.39421529,
48301,Unterpremstetten,46.97649639,15.39421529,
48301,Unterpremstetten,46.97649639,15.39421529,
48301,Unterpremstetten,46.97649639,15.39421529,
48301,Unterpremstetten,46.97649639,15.39421529,
48301,Unterpremstetten,46.97649639,15.39421529,
48301,Unterpremstetten,46.97649639,15.39421529,
48301,Unterpremstetten,46.97649639,15.39421529,
48301,Unterpremstetten,46.97649639,15.39421529,
48301,Unterpremstetten,46.97649639,15.39421529,
48301,Unterpremstetten,46.97649639,15.39421529,
48301,Unterpremstetten,46.97649639,15.39421529,
48301,Unterpremstetten,46.97649639,15.39421529,
48301,Unterpremstetten,46.97649639,15.39421529,
48301,Unterpremstetten,46.97649639,15.39421529,
48301,Unterpremstetten,46.97649639,15.39421529,
48301,Unterpremstetten,46.97649639,15.39421529,
48301,Unterpremstetten,46.97649639,15.39421529,
48301,Unterpremstetten,46.97649639,15.39421529,
48301,Unterpremstetten,46.97649639,15.39421529,
48301,Unterpremstetten,46.97649639,15.39421529,
48301,Unterpremstetten,46.97649639,15.39421529,
48301,Unterpremstetten,46.97649639,15.39421529,
48301,Unterpremstetten,46.97649639,15.39421529,
48301,Unterpremstetten,46.97649639,15.39421529,
48301,Unterpremstetten,46.97649639,15.39421529,
48301,Unterpremstetten,46.97649639,15.39421529,
48301,Unterpremstetten,46.97649639,15.39421529,
48301,Unterpremstetten,46.97649639,15.39421529,
48301,Unterpremstetten,46.97649639,15.39421529,
48301,Unterpremstetten,46.97649639,15.39421529,
48301,Unterpremstetten,46.97649639,15.39421529,
48301,Unterpremstetten,46.97649639,15.39421529,
2488,Dortmund,51.49265,7.45334,
2488,Dortmund,51.49265,7.45334,
2488,Dortmund,51.49265,7.45334,
2488,Dortmund,51.49265,7.45334,
2488,Dortmund,51.49265,7.45334,
2488,Dortmund,51.49265,7.45334,
2488,Dortmund,51.49265,7.45334,
2488,Dortmund,51.49265,7.45334,
2488,Dortmund,51.49265,7.45334,
2488,Dortmund,51.49265,7.45334,
2488,Dortmund,51.49265,7.45334,
2488,Dortmund,51.49265,7.45334,
2488,Dortmund,51.49265,7.45334,
2488,Dortmund,51.49265,7.45334,
2488,Dortmund,51.49265,7.45334,
2488,Dortmund,51.49265,7.45334,
2488,Dortmund,51.49265,7.45334,
2488,Dortmund,51.49265,7.45334,
2488,Dortmund,51.49265,7.45334,
2488,Dortmund,51.49265,7.45334,
2488,Dortmund,51.49265,7.45334,
2488,Dortmund,51.49265,7.45334,
2488,Dortmund,51.49265,7.45334,
2488,Dortmund,51.49265,7.45334,
2488,Dortmund,51.49265,7.45334,
2488,Dortmund,51.49265,7.45334,
2488,Dortmund,51.49265,7.45334,
2488,Dortmund,51.49265,7.45334,
2488,Dortmund,51.49265,7.45334,
2488,Dortmund,51.49265,7.45334,
2488,Dortmund,51.49265,7.45334,
2488,Dortmund,51.49265,7.45334,
2488,Dortmund,51.49265,7.45334,
2488,Dortmund,51.49265,7.45334,
2488,Dortmund,51.49265,7.45334,
2488,Dortmund,51.49265,7.45334,
2488,Dortmund,51.49265,7.45334,
2488,Dortmund,51.49265,7.45334,
2488,Dortmund,51.49265,7.45334,
2488,Dortmund,51.49265,7.45334,
2488,Dortmund,51.49265,7.45334,
2488,Dortmund,51.49265,7.45334,
2488,Dortmund,51.49265,7.45334,
2488,Dortmund,51.49265,7.45334,
2488,Dortmund,51.49265,7.45334,
2488,Dortmund,51.49265,7.45334,
2488,Dortmund,51.49265,7.45334,
2488,Dortmund,51.49265,7.45334,
2488,Dortmund,51.49265,7.45334,
2488,Dortmund,51.49265,7.45334,
2488,Dortmund,51.49265,7.45334,
2488,Dortmund,51.49265,7.45334,
2488,Dortmund,51.49265,7.45334,
2488,Dortmund,51.49265,7.45334,
2488,Dortmund,51.49265,7.45334,
2488,Dortmund,51.49265,7.45334,
2488,Dortmund,51.49265,7.45334,
2488,Dortmund,51.49265,7.45334,
2488,Dortmund,51.49265,7.45334,
2488,Dortmund,51.49265,7.45334,
2488,Dortmund,51.49265,7.45334,
2488,Dortmund,51.49265,7.45334,
2488,Dortmund,51.49265,7.45334,
2488,Dortmund,51.49265,7.45334,
51827,London,51.52274894,0.035805154,
51827,London,51.52274894,0.035805154,
51827,London,51.52274894,0.035805154,
51827,London,51.52274894,0.035805154,
51827,London,51.52274894,0.035805154,
51827,London,51.52274894,0.035805154,
51827,London,51.52274894,0.035805154,
51827,London,51.52274894,0.035805154,
51827,London,51.52274894,0.035805154,
51827,London,51.52274894,0.035805154,
51827,London,51.52274894,0.035805154,
51827,London,51.52274894,0.035805154,
51827,London,51.52274894,0.035805154,
51827,London,51.52274894,0.035805154,
51827,London,51.52274894,0.035805154,
51827,London,51.52274894,0.035805154,
51827,London,51.52274894,0.035805154,
51827,London,51.52274894,0.035805154,
51827,London,51.52274894,0.035805154,
51827,London,51.52274894,0.035805154,
51827,London,51.52274894,0.035805154,
51827,London,51.52274894,0.035805154,
51827,London,51.52274894,0.035805154,
51827,London,51.52274894,0.035805154,
51827,London,51.52274894,0.035805154,
51827,London,51.52274894,0.035805154,
51827,London,51.52274894,0.035805154,
51827,London,51.52274894,0.035805154,
51827,London,51.52274894,0.035805154,
51827,London,51.52274894,0.035805154,
51827,London,51.52274894,0.035805154,
51827,London,51.52274894,0.035805154,
51827,London,51.52274894,0.035805154,
51827,London,51.52274894,0.035805154,
51827,London,51.52274894,0.035805154,
51827,London,51.52274894,0.035805154,
51827,London,51.52274894,0.035805154,
51827,London,51.52274894,0.035805154,
51827,London,51.52274894,0.035805154,
51827,London,51.52274894,0.035805154,
51827,London,51.52274894,0.035805154,
51827,London,51.52274894,0.035805154,
51827,London,51.52274894,0.035805154,
51827,London,51.52274894,0.035805154,
51827,London,51.52274894,0.035805154,
51827,London,51.52274894,0.035805154,
51827,London,51.52274894,0.035805154,
51827,London,51.52274894,0.035805154,
51827,London,51.52274894,0.035805154,
51827,London,51.52274894,0.035805154,
51827,London,51.52274894,0.035805154,
51827,London,51.52274894,0.035805154,
51827,London,51.52274894,0.035805154,
51827,London,51.52274894,0.035805154,
51827,London,51.52274894,0.035805154,
51827,London,51.52274894,0.035805154,
51827,London,51.52274894,0.035805154,
51827,London,51.52274894,0.035805154,
51827,London,51.52274894,0.035805154,
51827,London,51.52274894,0.035805154,
51827,London,51.52274894,0.035805154,
51827,London,51.52274894,0.035805154,
51827,London,51.52274894,0.035805154,
51827,London,51.52274894,0.035805154,
51827,London,51.52274894,0.035805154,
51827,London,51.52274894,0.035805154,
51827,London,51.52274894,0.035805154,
51827,London,51.52274894,0.035805154,
51827,London,51.52274894,0.035805154,
51827,London,51.52274894,0.035805154,
51827,London,51.52274894,0.035805154,
51827,London,51.52274894,0.035805154,
51827,London,51.52274894,0.035805154,
51827,London,51.52274894,0.035805154,
52470,London,51.55072521,-0.045546678,
52470,London,51.55072521,-0.045546678,
52470,London,51.55072521,-0.045546678,
52470,London,51.55072521,-0.045546678,
52470,London,51.55072521,-0.045546678,
52470,London,51.55072521,-0.045546678,
52470,London,51.55072521,-0.045546678,
52470,London,51.55072521,-0.045546678,
52470,London,51.55072521,-0.045546678,
52470,London,51.55072521,-0.045546678,
52470,London,51.55072521,-0.045546678,
52470,London,51.55072521,-0.045546678,
52470,London,51.55072521,-0.045546678,
52470,London,51.55072521,-0.045546678,
52470,London,51.55072521,-0.045546678,
52470,London,51.55072521,-0.045546678,
52470,London,51.55072521,-0.045546678,
52470,London,51.55072521,-0.045546678,
52470,London,51.55072521,-0.045546678,
52470,London,51.55072521,-0.045546678,
52470,London,51.55072521,-0.045546678,
52470,London,51.55072521,-0.045546678,
52470,London,51.55072521,-0.045546678,
52470,London,51.55072521,-0.045546678,
52470,London,51.55072521,-0.045546678,
52470,London,51.55072521,-0.045546678,
52470,London,51.55072521,-0.045546678,
52470,London,51.55072521,-0.045546678,
52470,London,51.55072521,-0.045546678,
52470,London,51.55072521,-0.045546678,
52470,London,51.55072521,-0.045546678,
52470,London,51.55072521,-0.045546678,
52470,London,51.55072521,-0.045546678,
52470,London,51.55072521,-0.045546678,
52470,London,51.55072521,-0.045546678,
52470,London,51.55072521,-0.045546678,
52470,London,51.55072521,-0.045546678,
52470,London,51.55072521,-0.045546678,
52470,London,51.55072521,-0.045546678,
52470,London,51.55072521,-0.045546678,
52470,London,51.55072521,-0.045546678,
52470,London,51.55072521,-0.045546678,
52470,London,51.55072521,-0.045546678,
52470,London,51.55072521,-0.045546678,
52470,London,51.55072521,-0.045546678,
52470,London,51.55072521,-0.045546678,
52470,London,51.55072521,-0.045546678,
52470,London,51.55072521,-0.045546678,
52470,London,51.55072521,-0.045546678,
52470,London,51.55072521,-0.045546678,
52470,London,51.55072521,-0.045546678,
52470,London,51.55072521,-0.045546678,
52470,London,51.55072521,-0.045546678,
52470,London,51.55072521,-0.045546678,
52470,London,51.55072521,-0.045546678,
52470,London,51.55072521,-0.045546678,
52470,London,51.55072521,-0.045546678,
52470,London,51.55072521,-0.045546678,
52470,London,51.55072521,-0.045546678,
52470,London,51.55072521,-0.045546678,
52470,London,51.55072521,-0.045546678,
52470,London,51.55072521,-0.045546678,
52470,London,51.55072521,-0.045546678,
52470,London,51.55072521,-0.045546678,
52470,London,51.55072521,-0.045546678,
52470,London,51.55072521,-0.045546678,
52470,London,51.55072521,-0.045546678,
52470,London,51.55072521,-0.045546678,
52470,London,51.55072521,-0.045546678,
52470,London,51.55072521,-0.045546678,
52470,London,51.55072521,-0.045546678,
52470,London,51.55072521,-0.045546678,
52470,London,51.55072521,-0.045546678,
52470,London,51.55072521,-0.045546678,
52470,London,51.55072521,-0.045546678,
52470,London,51.55072521,-0.045546678,
52470,London,51.55072521,-0.045546678,
52470,London,51.55072521,-0.045546678,
52470,London,51.55072521,-0.045546678,
52470,London,51.55072521,-0.045546678,
52470,London,51.55072521,-0.045546678,
52470,London,51.55072521,-0.045546678,
52470,London,51.55072521,-0.045546678,
52470,London,51.55072521,-0.045546678,
52470,London,51.55072521,-0.045546678,
52470,London,51.55072521,-0.045546678,
52470,London,51.55072521,-0.045546678,
52470,London,51.55072521,-0.045546678,
52470,London,51.55072521,-0.045546678,
52470,London,51.55072521,-0.045546678,
52470,London,51.55072521,-0.045546678,
52470,London,51.55072521,-0.045546678,
52470,London,51.55072521,-0.045546678,
52470,London,51.55072521,-0.045546678,
52470,London,51.55072521,-0.045546678,
52470,London,51.55072521,-0.045546678,
52470,London,51.55072521,-0.045546678,
52470,London,51.55072521,-0.045546678,
52470,London,51.55072521,-0.045546678,
52470,London,51.55072521,-0.045546678,
52470,London,51.55072521,-0.045546678,
52470,London,51.55072521,-0.045546678,
52470,London,51.55072521,-0.045546678,
52470,London,51.55072521,-0.045546678,
52470,London,51.55072521,-0.045546678,
52470,London,51.55072521,-0.045546678,
52470,London,51.55072521,-0.045546678,
52470,London,51.55072521,-0.045546678,
52470,London,51.55072521,-0.045546678,
52470,London,51.55072521,-0.045546678,
52470,London,51.55072521,-0.045546678,
52470,London,51.55072521,-0.045546678,
52470,London,51.55072521,-0.045546678,
52470,London,51.55072521,-0.045546678,
52470,London,51.55072521,-0.045546678,
52470,London,51.55072521,-0.045546678,
52470,London,51.55072521,-0.045546678,
52470,London,51.55072521,-0.045546678,
52470,London,51.55072521,-0.045546678,
52470,London,51.55072521,-0.045546678,
52470,London,51.55072521,-0.045546678,
52470,London,51.55072521,-0.045546678,
52470,London,51.55072521,-0.045546678,
52470,London,51.55072521,-0.045546678,
52470,London,51.55072521,-0.045546678,
52470,London,51.55072521,-0.045546678,
52470,London,51.55072521,-0.045546678,
52470,London,51.55072521,-0.045546678,
52470,London,51.55072521,-0.045546678,
52470,London,51.55072521,-0.045546678,
52470,London,51.55072521,-0.045546678,
52470,London,51.55072521,-0.045546678,
52470,London,51.55072521,-0.045546678,
52470,London,51.55072521,-0.045546678,
52470,London,51.55072521,-0.045546678,
52470,London,51.55072521,-0.045546678,
52470,London,51.55072521,-0.045546678,
52470,London,51.55072521,-0.045546678,
52470,London,51.55072521,-0.045546678,
52470,London,51.55072521,-0.045546678,
52470,London,51.55072521,-0.045546678,
52470,London,51.55072521,-0.045546678,
52470,London,51.55072521,-0.045546678,
52470,London,51.55072521,-0.045546678,
52470,London,51.55072521,-0.045546678,
52470,London,51.55072521,-0.045546678,
52470,London,51.55072521,-0.045546678,
52470,London,51.55072521,-0.045546678,
52470,London,51.55072521,-0.045546678,
52470,London,51.55072521,-0.045546678,
52470,London,51.55072521,-0.045546678,
52470,London,51.55072521,-0.045546678,
52470,London,51.55072521,-0.045546678,
52470,London,51.55072521,-0.045546678,
52470,London,51.55072521,-0.045546678,
52470,London,51.55072521,-0.045546678,
52470,London,51.55072521,-0.045546678,
52470,London,51.55072521,-0.045546678,
52470,London,51.55072521,-0.045546678,
52470,London,51.55072521,-0.045546678,
52470,London,51.55072521,-0.045546678,
52470,London,51.55072521,-0.045546678,
52470,London,51.55072521,-0.045546678,
52470,London,51.55072521,-0.045546678,
52470,London,51.55072521,-0.045546678,
52470,London,51.55072521,-0.045546678,
52470,London,51.55072521,-0.045546678,
52470,London,51.55072521,-0.045546678,
52470,London,51.55072521,-0.045546678,
52470,London,51.55072521,-0.045546678,
52470,London,51.55072521,-0.045546678,
52470,London,51.55072521,-0.045546678,
52470,London,51.55072521,-0.045546678,
52470,London,51.55072521,-0.045546678,
52470,London,51.55072521,-0.045546678,
52470,London,51.55072521,-0.045546678,
52470,London,51.55072521,-0.045546678,
52470,London,51.55072521,-0.045546678,
52470,London,51.55072521,-0.045546678,
52470,London,51.55072521,-0.045546678,
52470,London,51.55072521,-0.045546678,
52470,London,51.55072521,-0.045546678,
52470,London,51.55072521,-0.045546678,
52470,London,51.55072521,-0.045546678,
52470,London,51.55072521,-0.045546678,
52470,London,51.55072521,-0.045546678,
52470,London,51.55072521,-0.045546678,
52470,London,51.55072521,-0.045546678,
52470,London,51.55072521,-0.045546678,
52470,London,51.55072521,-0.045546678,
52470,London,51.55072521,-0.045546678,
52470,London,51.55072521,-0.045546678,
52470,London,51.55072521,-0.045546678,
52470,London,51.55072521,-0.045546678,
52470,London,51.55072521,-0.045546678,
52470,London,51.55072521,-0.045546678,
52470,London,51.55072521,-0.045546678,
52470,London,51.55072521,-0.045546678,
52470,London,51.55072521,-0.045546678,
52470,London,51.55072521,-0.045546678,
52470,London,51.55072521,-0.045546678,
52470,London,51.55072521,-0.045546678,
52470,London,51.55072521,-0.045546678,
52470,London,51.55072521,-0.045546678,
52470,London,51.55072521,-0.045546678,
52470,London,51.55072521,-0.045546678,
52470,London,51.55072521,-0.045546678,
52470,London,51.55072521,-0.045546678,
52470,London,51.55072521,-0.045546678,
52470,London,51.55072521,-0.045546678,
52470,London,51.55072521,-0.045546678,
52470,London,51.55072521,-0.045546678,
52470,London,51.55072521,-0.045546678,
52470,London,51.55072521,-0.045546678,
52470,London,51.55072521,-0.045546678,
52470,London,51.55072521,-0.045546678,
52470,London,51.55072521,-0.045546678,
52470,London,51.55072521,-0.045546678,
52470,London,51.55072521,-0.045546678,
52470,London,51.55072521,-0.045546678,
52470,London,51.55072521,-0.045546678,
52470,London,51.55072521,-0.045546678,
52470,London,51.55072521,-0.045546678,
52470,London,51.55072521,-0.045546678,
52470,London,51.55072521,-0.045546678,
52470,London,51.55072521,-0.045546678,
52470,London,51.55072521,-0.045546678,
52470,London,51.55072521,-0.045546678,
52470,London,51.55072521,-0.045546678,
52470,London,51.55072521,-0.045546678,
52470,London,51.55072521,-0.045546678,
52470,London,51.55072521,-0.045546678,
52470,London,51.55072521,-0.045546678,
52470,London,51.55072521,-0.045546678,
52470,London,51.55072521,-0.045546678,
52470,London,51.55072521,-0.045546678,
52470,London,51.55072521,-0.045546678,
52470,London,51.55072521,-0.045546678,
52470,London,51.55072521,-0.045546678,
52470,London,51.55072521,-0.045546678,
52470,London,51.55072521,-0.045546678,
52470,London,51.55072521,-0.045546678,
52470,London,51.55072521,-0.045546678,
52470,London,51.55072521,-0.045546678,
52470,London,51.55072521,-0.045546678,
52470,London,51.55072521,-0.045546678,
52470,London,51.55072521,-0.045546678,
52470,London,51.55072521,-0.045546678,
52470,London,51.55072521,-0.045546678,
52470,London,51.55072521,-0.045546678,
52470,London,51.55072521,-0.045546678,
52470,London,51.55072521,-0.045546678,
52470,London,51.55072521,-0.045546678,
52470,London,51.55072521,-0.045546678,
52470,London,51.55072521,-0.045546678,
52470,London,51.55072521,-0.045546678,
52470,London,51.55072521,-0.045546678,
52470,London,51.55072521,-0.045546678,
52470,London,51.55072521,-0.045546678,
52470,London,51.55072521,-0.045546678,
52470,London,51.55072521,-0.045546678,
52470,London,51.55072521,-0.045546678,
52470,London,51.55072521,-0.045546678,
52470,London,51.55072521,-0.045546678,
52470,London,51.55072521,-0.045546678,
52470,London,51.55072521,-0.045546678,
52470,London,51.55072521,-0.045546678,
52470,London,51.55072521,-0.045546678,
52470,London,51.55072521,-0.045546678,
52470,London,51.55072521,-0.045546678,
52470,London,51.55072521,-0.045546678,
52470,London,51.55072521,-0.045546678,
52470,London,51.55072521,-0.045546678,
52470,London,51.55072521,-0.045546678,
52470,London,51.55072521,-0.045546678,
52470,London,51.55072521,-0.045546678,
52470,London,51.55072521,-0.045546678,
52470,London,51.55072521,-0.045546678,
52470,London,51.55072521,-0.045546678,
52470,London,51.55072521,-0.045546678,
52470,London,51.55072521,-0.045546678,
52470,London,51.55072521,-0.045546678,
52470,London,51.55072521,-0.045546678,
52470,London,51.55072521,-0.045546678,
50519,Smyrna,33.875326,-84.533414,
50519,Smyrna,33.875326,-84.533414,
50519,Smyrna,33.875326,-84.533414,
50519,Smyrna,33.875326,-84.533414,
50519,Smyrna,33.875326,-84.533414,
50519,Smyrna,33.875326,-84.533414,
50519,Smyrna,33.875326,-84.533414,
50519,Smyrna,33.875326,-84.533414,
50519,Smyrna,33.875326,-84.533414,
50519,Smyrna,33.875326,-84.533414,
50519,Smyrna,33.875326,-84.533414,
50519,Smyrna,33.875326,-84.533414,
50519,Smyrna,33.875326,-84.533414,
50519,Smyrna,33.875326,-84.533414,
50519,Smyrna,33.875326,-84.533414,
50519,Smyrna,33.875326,-84.533414,
50519,Smyrna,33.875326,-84.533414,
50519,Smyrna,33.875326,-84.533414,
50519,Smyrna,33.875326,-84.533414,
50519,Smyrna,33.875326,-84.533414,
50519,Smyrna,33.875326,-84.533414,
50519,Smyrna,33.875326,-84.533414,
50519,Smyrna,33.875326,-84.533414,
50519,Smyrna,33.875326,-84.533414,
50519,Smyrna,33.875326,-84.533414,
50519,Smyrna,33.875326,-84.533414,
50519,Smyrna,33.875326,-84.533414,
50519,Smyrna,33.875326,-84.533414,
50519,Smyrna,33.875326,-84.533414,
50519,Smyrna,33.875326,-84.533414,
50519,Smyrna,33.875326,-84.533414,
50519,Smyrna,33.875326,-84.533414,
50519,Smyrna,33.875326,-84.533414,
50519,Smyrna,33.875326,-84.533414,
50519,Smyrna,33.875326,-84.533414,
50519,Smyrna,33.875326,-84.533414,
50519,Smyrna,33.875326,-84.533414,
50519,Smyrna,33.875326,-84.533414,
50519,Smyrna,33.875326,-84.533414,
50519,Smyrna,33.875326,-84.533414,
50519,Smyrna,33.875326,-84.533414,
50519,Smyrna,33.875326,-84.533414,
50519,Smyrna,33.875326,-84.533414,
50519,Smyrna,33.875326,-84.533414,
50519,Smyrna,33.875326,-84.533414,
50519,Smyrna,33.875326,-84.533414,
50519,Smyrna,33.875326,-84.533414,
50519,Smyrna,33.875326,-84.533414,
50519,Smyrna,33.875326,-84.533414,
